9419 27044
7396 4682 93
8696 3220 -612
4654 1005 -369
1356 3177 -64
801 5172 -43
7209 588 -100
1853 4440 227
7496 1160 813
4114 9097 -473
102 7199 -224
5160 5124 465
6743 7037 -177
4960 5427 287
5639 5318 -791
3832 4820 -78
1571 2596 -686
3753 8012 562
1429 4078 555
2534 6228 197
3588 5734 39
8467 1976 -331
9378 1112 838
3444 5227 -963
5427 8126 472
5662 6942 873
419 399 -902
9297 7208 -409
8701 733 605
2936 7315 497
5567 5009 203
2354 3900 -674
4168 4403 -691
7175 1108 -644
4896 5937 442
3714 5403 542
4118 2831 -859
8557 4225 -386
2189 4284 -988
4130 6814 40
8013 7156 -926
4854 1525 929
8561 8626 -927
8614 7340 -278
1488 210 -857
4739 574 -469
8389 541 456
1626 5011 -997
5396 3363 955
712 2848 -165
9232 6505 155
8381 6691 -468
308 1946 236
1928 1982 18
3000 6855 -943
7941 4702 27
1000 6626 617
6494 2871 765
6691 6797 787
9305 18 550
5346 1621 -671
6590 494 286
6937 2736 -5
5082 1600 -108
8354 3718 -423
6448 3466 774
4402 2058 67
1213 2763 -864
5249 8279 -799
6569 2945 -249
5501 936 -570
130 4775 -289
1724 985 53
7199 5189 -169
5604 9301 -634
5769 8083 -524
5799 3714 171
6255 7890 908
2188 566 -988
2156 1857 -530
3217 2528 453
2169 1707 -151
8427 3632 137
7687 8735 110
9035 4333 -395
6365 5690 576
2071 9303 -333
1164 378 -741
5121 8065 860
3124 7479 -98
3356 8712 -318
7874 480 87
3762 954 -654
8838 306 554
4063 8450 653
8640 4638 186
7146 5337 594
7537 7886 487
814 1683 -655
8479 8825 945
6544 8602 1
2298 4845 800
6488 7218 172
2842 3246 -241
2228 2498 -422
6774 4019 597
8484 2375 -876
6539 1734 462
4762 2531 426
4031 7235 934
7045 7174 237
6663 4730 354
4915 7292 -140
8965 6891 -532
7835 3146 286
5670 6273 -260
171 8998 536
101 9131 251
1337 9046 -223
8425 7242 -869
316 7816 -43
836 1515 965
6248 617 787
5948 9108 -773
4069 9256 -67
5078 6782 23
7948 5501 -173
4720 1265 925
2440 7483 -784
2926 2333 -600
6832 4177 741
8572 6128 -705
9140 2560 536
6468 5750 -280
2763 601 512
2777 4295 -19
7009 6619 946
6116 4294 869
7353 4058 211
7925 1979 505
578 1986 300
5515 2960 918
2501 1037 -937
9272 8758 -279
3966 5282 -836
5905 3399 -265
4067 5764 -178
1369 7437 645
5493 8737 830
7815 4592 400
7846 5599 -585
1618 2770 -746
4980 2352 -502
7615 8948 -969
6903 2707 219
20 2661 -227
4065 5470 319
409 2822 200
8864 6815 -142
2386 8616 -151
3199 8852 220
4227 4725 -380
7735 4503 -208
4230 520 -801
6503 5564 -273
376 8286 342
8063 4170 -615
8566 5716 -308
5602 1588 -465
1612 9199 133
4001 1130 170
6546 7908 897
5240 6462 320
2539 8914 -415
3994 564 200
2872 8102 667
254 8208 -496
116 3788 -913
5590 9001 -771
7879 304 201
3217 5880 -856
8821 5673 972
9360 8050 -399
373 7893 -660
4444 5433 205
7830 3192 662
3433 8297 -684
5110 204 -180
4080 3755 220
5442 5504 -341
1468 4606 140
455 2454 706
1246 3969 54
3974 4141 554
1388 785 -104
8836 3537 591
1575 3453 -218
5173 5134 -8
5359 6524 383
8257 1121 -694
7305 5767 866
1301 2070 16
8032 4459 -463
6098 6915 -67
7158 3615 -774
4574 8962 -705
7452 4783 824
7916 2381 1
1643 6588 -468
6098 2897 -171
1670 8455 -64
192 1915 -985
8704 7281 -652
2858 8151 -682
4984 6373 -833
8902 449 680
6069 734 214
4083 2553 -131
258 6299 603
8407 3241 -553
5381 8303 398
4339 1603 -812
7396 8599 -626
470 1227 -335
8210 1321 146
6176 3944 515
5762 6029 200
1914 6140 696
6036 343 650
7976 6404 497
5640 5021 861
3592 6093 -221
2353 3744 972
6392 1028 -889
3326 6151 -931
6464 9351 754
4412 6579 974
2539 1781 -884
7382 2590 959
1774 5463 380
2922 9329 203
7081 4319 -187
3066 4609 -654
7187 1046 -669
7112 3536 836
5011 3313 221
1046 564 234
300 5096 -736
2630 4838 877
1640 1957 -261
1419 7026 -45
8098 5074 -53
4825 2577 -46
2619 1128 465
3774 7685 502
3812 1615 -924
1499 9389 -561
8772 8971 -540
2079 7640 -18
4938 2846 656
8772 513 190
4402 5988 978
7809 419 -297
6915 1313 -504
9354 8271 738
4261 370 -965
1401 4082 -707
8938 554 383
4940 8842 123
75 6378 -127
4600 205 294
6769 2350 917
4853 5031 -405
2484 826 662
1758 3040 719
1157 4311 979
2368 1106 634
5363 2810 -373
4088 2094 -27
4900 579 796
4877 6911 -2
689 4605 938
6603 1947 -22
215 2500 888
7365 4195 -20
7632 4685 418
448 6784 512
2960 4682 -373
649 5031 -63
8611 8695 591
2149 7422 -599
2459 1167 209
7366 9163 -55
1160 4528 728
4973 4609 892
9363 3973 700
3091 3673 -2
8869 6179 -258
6117 8735 181
6900 551 456
8950 8435 439
745 961 183
7605 2676 464
4340 6620 942
5595 2876 -886
7241 369 -354
3040 2134 691
3750 6901 -597
8519 1542 208
8875 112 -706
6752 8444 -457
5076 6886 566
9182 6255 506
3381 8806 213
5085 6567 -597
1364 5525 915
6704 3736 878
1553 778 -145
9388 4221 252
2950 5439 185
3390 6499 -930
8828 2744 -16
1519 461 -849
5716 5262 524
5115 6799 311
4057 4211 -1000
821 5962 -385
4094 6921 411
6352 1102 -175
375 7982 -327
594 2126 65
3675 5981 259
4932 5369 175
7714 3040 -581
8862 3884 -257
1679 6564 741
5677 179 -969
6596 6014 -149
2439 7135 -16
6987 84 87
1712 7447 245
1905 8732 -971
7825 5501 -151
3325 1589 478
2420 7833 -439
7044 8911 416
365 9011 634
3524 4655 -632
7716 3470 307
3707 6813 -978
6367 3770 375
1045 6068 -235
1846 6064 835
5851 6820 -91
236 6483 -597
1794 2999 568
2389 4295 -405
3943 6698 -921
1272 1016 -198
3821 3193 -117
7916 109 140
7300 5122 -812
9344 511 689
7863 9289 -362
4990 278 338
2590 4669 -509
4491 9210 -410
987 9114 -579
1676 87 822
5691 6534 983
14 9105 524
535 8098 -958
7481 5566 -168
8584 9327 948
8011 231 -347
6232 5259 807
7859 2208 981
1220 6389 894
7831 4771 18
3614 781 -507
4572 6572 264
8145 7974 -167
3556 302 627
8771 4902 793
491 2431 -541
5234 4594 210
6913 7324 648
4959 7703 -184
4520 9411 -571
9141 219 565
227 5258 678
5539 7331 27
2096 1148 -226
6327 5882 221
6302 1923 230
8760 3781 585
4978 6920 379
5166 1772 -56
5905 4639 255
672 7242 -722
2001 1394 -988
6941 4659 -333
8140 2860 -406
7377 3017 144
5754 6382 -897
5017 5903 73
6461 8145 -29
1679 6135 -307
1452 489 317
3016 9086 999
4048 4232 -146
4821 1379 -997
3829 607 951
8319 9293 -548
6703 2607 63
9349 5531 358
2075 2458 -837
386 147 -160
5686 8081 763
1539 4469 694
9265 4807 -831
113 383 -712
4024 4179 571
4414 7878 -558
8598 1612 -963
4213 8139 383
5286 7992 721
288 855 -999
6120 2780 -395
6447 2428 -37
8185 3895 322
5013 3898 -125
3705 773 371
5071 5842 -597
6868 9297 -659
4108 7447 -561
4646 6358 490
7861 7551 -785
8843 6640 252
6585 7842 -727
1424 5228 -717
4368 6225 500
2394 3126 -412
4448 3281 410
2987 3719 -519
9280 4307 -603
480 6333 428
379 502 698
1007 3752 16
157 4513 862
949 3585 330
5307 5881 -15
1625 8142 -615
6007 7120 -161
2522 7905 -414
5476 1935 -440
5154 4411 -473
3345 8228 -146
6983 6221 -500
8543 2562 583
3171 1142 290
8306 7064 581
1001 2862 466
2283 2055 444
5525 3480 388
3683 1458 126
2796 3465 831
9248 298 771
4225 6469 -969
4520 732 -108
7633 5466 -74
4702 1518 -331
1739 388 -657
5962 1154 -917
948 5432 -48
4521 6733 986
4760 8007 -886
3531 7318 -467
1886 4339 -341
39 5703 -734
5444 1004 -923
8840 7029 621
6828 8099 699
4500 30 -141
717 3532 -22
2292 8997 -611
8685 3300 -498
4534 4348 -527
5836 1590 -846
2086 1619 -197
5335 401 227
8697 8523 218
7764 5616 760
9218 7030 318
738 2094 -400
5380 1889 -933
1640 3038 879
1664 7554 -91
8389 4627 416
3807 6232 904
6007 3449 -815
228 3419 -242
846 5719 273
7898 5136 -198
2420 689 -718
913 1588 -510
8619 537 197
8286 5662 477
585 5152 -388
255 8215 953
3439 6318 165
9204 3098 987
1046 6244 -464
5700 7841 864
1798 1543 585
4626 5627 -180
2519 3622 -356
8452 7867 725
4741 1191 -858
4026 4486 -88
1431 2195 -649
3621 2211 263
332 4224 -228
560 9052 -835
151 3272 -175
3268 5012 -50
1431 6638 977
7204 4784 -315
6121 7422 -281
5001 1746 200
670 4670 276
8099 4813 -782
7967 4384 -797
3202 7063 363
6328 7281 -206
5039 4160 -733
3666 5829 -775
7173 2191 805
1164 1262 -286
4128 3653 230
605 7107 -302
5623 8767 -177
8985 5275 738
9012 6093 -903
8246 8876 -723
7834 6354 640
2483 8494 403
7594 3177 -310
7067 1270 883
4310 8708 -236
3131 2746 108
8018 6727 -645
3970 2439 594
6910 2950 -393
2453 5315 88
2395 131 -215
3794 1932 980
291 6474 617
4025 2076 291
9082 4209 66
4335 7096 -823
3433 1974 371
3765 5446 -836
593 4976 -565
5940 7237 -332
5627 7337 -3
2052 7622 541
7932 4306 -953
2901 5316 335
1701 316 209
4239 4607 -176
9412 614 -927
188 3071 -262
6199 4639 -82
5936 7848 619
7423 6945 86
5459 6155 -646
6503 1116 65
7953 2803 543
4397 8995 212
2170 5784 552
6685 9365 73
2655 4985 -759
5829 5988 843
3329 825 -420
871 8036 -648
9201 690 802
881 793 -754
7460 4581 150
4138 1451 -830
7885 7944 -25
2152 7886 757
6806 4970 967
1845 2218 -713
9251 2005 -253
846 8348 -749
5939 6087 761
8390 3964 644
8956 7000 -661
6298 6713 483
3965 8555 33
7249 8930 -26
304 9321 -860
3085 1176 -662
3179 7118 -220
879 394 -892
9159 3226 -197
7787 6765 222
3529 3605 -510
483 1561 -356
293 3764 -958
5436 888 452
1678 9362 -82
8387 7562 -670
8259 4413 543
5313 4099 690
6577 7124 -491
224 3634 153
1852 7926 5
3683 7556 -84
3616 3163 308
7303 2881 975
1269 840 763
1140 7476 669
613 9223 851
6137 6217 733
7359 5746 -691
3775 4594 -193
2061 7039 220
8952 7386 -314
8773 5394 -129
2123 6662 983
1195 2370 378
7643 7289 385
1414 956 228
718 1674 -321
6280 4637 -40
4596 3195 960
6143 7957 220
2964 8749 -596
3196 8722 966
9086 668 -444
2325 13 -43
931 1281 -468
7365 7888 786
3418 8932 202
1507 7962 -920
2215 1653 -832
8590 8967 62
8124 8888 492
9378 3055 900
9067 5642 -919
3998 4890 -744
8575 4254 -718
9419 405 32
3049 4559 -572
3340 6073 470
2002 567 423
6937 6979 926
320 3384 -73
1250 8034 -65
6241 4627 359
8653 2953 587
1458 7405 -666
2278 6225 -855
806 3798 -321
4920 8962 -433
7504 2750 868
9139 4494 157
5610 7893 -124
6792 2980 206
7816 2273 -118
4896 4783 291
4192 5179 577
5033 7403 -849
2087 2763 279
143 4041 -600
2050 1696 575
2638 3699 207
5030 8769 969
7377 7081 571
2708 1423 -696
160 4027 789
4795 5142 523
7633 3118 -809
8557 2472 62
7301 4533 154
9162 6878 -171
479 1631 -87
2452 6698 998
6074 7370 -595
802 8551 661
6391 8654 -645
8792 1226 -178
4762 8705 537
8310 1207 -78
1225 8704 -877
155 1083 -923
8157 8765 -235
849 286 865
4987 6345 830
2539 5771 556
7938 7940 720
7559 3729 53
10 5243 502
3790 2984 760
6784 485 -909
7418 3090 709
8996 2138 -153
762 8238 -17
8411 4101 -940
9279 5451 299
847 5133 -651
5321 6448 108
8671 3120 936
5582 1472 -487
4434 5463 -264
1025 858 -955
6583 5598 -838
766 2437 -224
1991 9152 -815
5847 5220 360
57 8653 450
7490 7166 -440
3039 2034 -696
8193 1772 164
8908 2625 434
4276 4177 -563
5295 4158 -778
8230 4945 -311
6237 3938 -319
1557 3946 162
1055 7623 752
5496 3989 63
6004 3989 -928
2852 4339 929
1133 6119 -183
6166 7742 830
5308 6815 -809
217 2037 906
266 8079 -251
8335 1181 212
1747 6268 148
6536 4033 747
7186 2027 830
5106 5787 284
3202 2869 -722
3558 2348 -322
6836 552 763
84 1542 -90
7635 7397 -849
7082 4341 884
5113 6432 -903
5028 7711 577
4627 2930 -208
4062 4441 -716
63 6992 -879
183 4175 -382
7496 5628 -250
4446 7428 878
1702 7770 959
7666 6889 -481
9265 1225 16
2354 6775 -135
1742 5744 -634
7816 7589 566
7295 4732 785
6818 805 -358
5914 1242 -653
3048 1254 824
8916 1403 -791
6790 2125 -54
5572 187 164
6511 5639 476
2757 6307 564
4033 2352 619
927 3539 417
9388 847 -456
8925 7047 -897
9144 729 -180
3395 6698 -680
2436 8022 696
3064 66 493
6184 8064 -2
6851 3197 -48
4831 3464 -597
4132 7990 -708
1666 5779 514
1744 5305 -20
6080 7435 -918
9146 7407 542
8099 7807 -369
6076 4240 350
9027 8815 -580
1847 5564 603
1342 8245 -796
3326 4648 -628
8697 8301 923
825 6898 203
1237 5339 -599
4728 7146 -802
784 4291 22
7977 4039 39
3510 8444 663
595 5539 -186
834 6808 -149
9052 1154 -392
2325 25 138
1794 7413 -4
7209 3934 395
7091 67 791
1708 8886 576
6609 4303 843
5221 7133 -81
6953 5784 -696
2394 5890 -195
1160 6136 747
8830 727 929
7688 5081 699
8838 8433 -77
2511 4585 -165
3397 1911 -776
1074 1453 812
6271 7601 546
1502 8777 503
1048 3970 -846
8446 6746 959
6765 5400 -115
2342 3721 -911
6161 1221 590
8821 8975 -301
8862 240 127
6172 422 549
1350 3008 -925
7894 5295 410
4702 277 861
3285 7483 845
509 2082 744
56 3273 947
5665 7427 -101
7114 3908 -329
1766 5959 290
6994 4522 -606
2850 1556 -817
9350 1860 -391
8499 4494 -537
7797 7625 -243
5822 2487 723
6362 4025 -62
3118 2534 819
2789 8457 781
4794 1549 -656
594 401 633
6646 3210 -648
5994 153 962
6349 6790 -715
120 6666 -499
9331 3741 969
400 2277 -206
2242 7860 -228
5092 5489 760
1124 8528 -342
2597 4325 15
6758 6925 -445
7484 1320 227
5748 2959 217
2419 4232 514
8276 4406 701
3643 6907 366
7680 6867 204
3115 8255 -760
6194 8208 694
7582 8490 118
8878 1322 -595
4932 4995 519
2562 2077 -284
4333 2891 954
8680 1652 -218
3658 2732 -781
4958 3029 -750
4103 3139 999
5878 5499 727
1630 4332 907
8217 264 -306
5630 2645 -483
1610 6821 -325
1950 2641 163
2191 3325 -552
5766 4327 385
5654 9403 833
2140 1147 475
2709 5322 -178
6942 78 -645
5072 7576 533
3906 344 -917
6377 5738 585
8771 202 478
7183 8686 -529
1271 6164 498
8240 5939 491
6475 6378 193
8047 3930 -740
5603 1106 -589
7279 9361 940
2136 863 325
4763 5788 534
9029 7423 -48
8835 828 57
6215 7897 601
5529 4290 -693
7341 162 468
1156 7040 961
8068 8136 -331
2495 5280 -89
436 8655 288
538 6299 68
821 9200 121
4391 1015 -35
2095 3857 -271
8362 4966 752
6296 3622 208
275 5827 367
7828 6414 -99
8533 2449 -718
1638 2827 -146
3713 1527 -296
7383 9051 792
5065 7033 -659
733 9142 408
8713 7998 528
3786 6293 314
7755 2461 -73
2056 1162 -994
5499 8721 -762
488 5901 248
1075 7489 -984
6148 7942 415
650 3222 675
1950 3787 830
8404 6679 -209
7080 4149 -108
6586 3373 -930
7495 5267 -612
8106 2061 -162
6636 4528 313
8364 5318 272
2313 809 417
3344 3521 677
6697 4142 38
657 4634 465
8442 2809 581
877 7474 101
7411 6180 769
6526 7565 -979
4415 5383 -393
8599 5136 -243
8584 3581 326
6553 2983 950
1260 1772 725
8539 2435 -968
4072 336 936
6230 7200 199
5855 8768 -462
2782 2642 -776
6409 941 661
945 5705 -242
8810 2448 307
4263 6185 -202
1514 7467 -896
7090 1840 -482
7728 212 -558
7226 3718 431
3999 3423 -440
8404 9330 495
399 4881 -873
2331 397 -414
2832 2271 289
1081 8655 -747
8258 6343 349
1503 8370 -918
6489 4472 889
6362 6473 -961
3017 8686 -972
8077 1642 447
7494 7849 -102
7081 4241 613
767 2537 969
3504 5690 -885
3425 8355 -961
7547 6591 -226
8278 292 405
6776 5733 516
2 865 217
322 4311 -10
1646 2979 -749
2713 4047 694
6148 1944 -727
4634 7113 784
8950 7138 -238
2770 1741 -157
5253 8249 9
6257 4870 -647
5451 7881 -594
895 7614 887
7192 8170 536
1441 2992 300
4516 1559 -897
7867 3720 683
7809 515 -731
9108 9053 577
834 5900 -339
3810 7707 -201
8805 9213 -412
4078 7473 150
8985 1226 691
5343 9411 -87
775 6095 -244
7490 5120 281
6162 1169 -327
8547 8786 510
1229 505 -79
8438 3351 535
9326 221 -167
8008 8576 -907
2530 1198 382
7640 2254 390
4288 4713 519
8050 3965 380
6607 2732 836
4696 3139 280
100 8652 -634
4657 9399 -172
6007 774 573
8452 1752 737
4798 3373 -456
7777 1807 -639
8732 3343 178
3406 4609 485
1183 4404 -2
8999 3424 -658
5818 1837 -116
2124 6592 -538
3117 216 587
261 9074 35
8750 3562 -530
5085 1141 -585
6482 7668 213
3106 5329 -467
171 1660 -445
2060 8663 85
4062 1341 -380
5861 3699 30
7659 1309 676
3243 3989 71
2778 8614 -978
35 11 385
4631 6852 -281
5221 5518 50
1771 3912 -769
3819 2525 -585
9389 2911 760
913 298 -603
4470 2172 -167
1990 7498 748
6289 1196 845
7929 3776 39
5920 1556 -79
1616 1137 -631
6358 9398 756
2131 5629 -240
7751 3617 -447
6390 1669 287
5052 8929 644
4620 2139 221
776 5388 831
4200 5329 -640
2712 2259 595
485 4191 -706
3102 5590 -530
5169 9021 30
2861 4926 594
4173 1267 66
6620 2865 -533
7716 9317 -29
9287 4860 523
1378 6012 -159
2464 8005 66
2052 4762 569
8498 3112 311
7968 1177 969
174 9318 445
7012 8803 236
2019 3111 -675
6562 5868 704
408 2908 -669
8770 753 28
5812 5483 -165
7785 5324 61
1682 6356 -646
5618 1236 -931
5217 8347 -892
8892 719 274
3275 6077 -636
154 1648 -447
9378 4681 619
4337 8546 -797
2941 1660 -379
2927 3051 209
3261 3064 933
6165 2528 -960
4864 4271 923
829 2032 243
8450 1824 40
4740 8969 406
5174 6742 -100
48 1894 945
2812 5811 431
2924 9377 520
1189 1138 870
2187 4857 -141
5725 3075 404
7818 996 888
8992 7530 708
693 1932 -810
8364 1247 -584
7919 2264 212
2531 1034 484
3769 8253 -382
3952 189 800
1733 7829 -152
8974 4676 -474
8521 8412 -668
2342 1269 399
8239 4242 -743
6739 526 38
572 2239 754
7192 4268 -202
4234 1725 -256
2163 2280 882
7300 4030 822
7609 6336 -820
1887 6854 -393
4740 452 471
6431 4988 71
8098 9320 696
8047 206 -193
4743 2540 -991
9231 873 -995
4384 2346 -742
7048 8661 854
2217 6033 -319
4052 134 555
156 2849 -844
3437 3583 -272
3333 5626 -324
3181 1616 276
3996 8108 255
8407 2223 765
917 8671 -298
3686 2707 739
8089 5652 515
3110 7033 -909
7675 1789 -131
1702 2977 66
6407 2749 376
3159 7983 855
6364 4696 198
678 7189 -772
1729 4078 -172
976 1026 -61
1696 221 -853
5562 6903 -622
2452 4256 777
675 455 -856
3572 7254 858
7062 5100 -816
3538 8653 -339
6803 1822 -504
6949 3245 596
1379 7098 -685
5714 9341 766
1446 5944 -725
4680 5643 -281
5059 5830 108
2720 38 285
8743 6114 384
5252 7426 527
8100 5012 854
1774 490 -336
5905 1292 -368
3753 622 479
7214 2804 687
6924 8141 -735
7237 1089 458
6967 7649 687
1765 4380 472
55 4339 -125
8712 3760 -941
4785 4042 769
8774 501 -72
699 4242 -504
3689 6305 248
5589 5173 486
3938 6294 -39
5334 3161 723
457 5022 -57
5964 169 851
8098 967 -526
4278 1251 250
6977 1225 737
3395 4170 -275
1477 8110 -896
4239 2712 371
1744 7826 -787
5696 1458 -691
195 4879 -285
6529 925 324
7601 7295 444
770 5382 661
5733 313 708
8109 565 -599
705 9351 536
5130 1476 -148
9167 4515 980
7625 91 -72
1923 1073 850
7070 6516 652
6271 2168 -545
8524 423 -101
2422 8207 -341
2938 910 -429
8561 4700 -924
9075 2145 41
2636 8914 191
5859 343 -942
6918 181 224
7365 1593 359
1976 3332 -869
3167 8402 64
3605 8226 -690
2081 3578 659
2426 7667 159
2260 1127 -910
2386 2521 227
3035 4870 372
43 1570 -750
7579 6977 745
8917 3607 302
3299 3198 -823
6056 6510 753
7674 182 1
6448 2231 477
8804 5790 916
4942 2649 -672
8952 8450 -16
8274 8846 -761
739 930 735
2758 8328 266
1065 8450 583
7798 5635 -983
8784 6086 882
5731 4672 589
8699 8279 744
332 2285 700
8688 2635 836
7272 7630 -593
5056 4383 629
6652 2925 101
7531 5586 729
6376 1366 157
2704 8873 -426
4515 768 365
7873 7415 654
8812 4067 563
8715 7418 262
622 4682 501
2366 7690 -386
70 4774 -5
652 9300 752
6787 3018 692
5849 2690 -685
6028 4092 -546
6031 2033 938
1923 6233 -243
743 991 526
2271 915 -944
4430 8027 -530
7583 8225 119
7612 7596 278
1973 7047 698
4307 212 224
263 1011 339
1455 7815 443
6965 1327 431
5099 5327 -712
2393 5909 -197
3918 3785 -917
7277 673 13
4569 7431 -681
7754 569 940
5110 4925 -708
5935 4314 640
2689 2069 -303
4496 4916 -145
7732 1917 625
2193 1030 -612
4616 7274 -612
2170 4897 -224
7644 5436 -46
7575 303 664
8078 3060 -874
7930 8235 -615
8842 3227 -645
1904 4015 -908
1557 1424 -913
4698 6451 292
3858 1034 45
6497 926 -958
9365 2536 -740
8904 1677 125
498 2212 961
6940 8429 180
6346 5128 -106
3376 3597 403
3068 7670 487
100 8822 -542
2725 1962 742
3480 796 -114
5609 9252 737
149 5443 397
2547 9122 -134
450 8630 529
2834 8404 916
378 8315 140
8222 7962 -707
6673 9383 594
6056 2038 544
8570 5277 -208
1588 3806 384
2026 648 538
5812 9341 742
6176 1360 -933
1233 8442 384
8033 5734 -318
3170 5804 896
3509 5181 -403
6394 9336 -376
2109 3768 581
5514 7800 715
5147 8645 859
8594 9067 -742
2439 850 579
9102 6125 78
2097 3624 505
3174 7817 -606
8407 9417 275
8847 1501 -769
5592 2555 773
1346 7839 11
7073 4563 824
3878 8035 672
700 9063 -169
4842 8006 813
8234 8997 -885
7724 5737 362
9061 3031 636
452 4842 -25
6462 4140 162
2990 92 815
1276 6623 938
5915 380 31
6207 2030 -668
2206 5455 305
2682 8269 490
8924 1923 -672
6565 4823 71
5656 776 -262
5287 4841 -687
4799 4064 360
4662 8182 -618
5761 8032 -987
2091 4175 -596
2817 4391 -933
1936 4888 -223
2144 4487 397
6718 764 -759
1297 7020 740
1714 9076 -928
7694 9206 -685
7249 5691 -752
3929 4763 978
8073 1242 -50
1044 43 979
1655 1914 -945
1067 4166 -109
7605 2103 -525
757 5654 -69
8085 5709 -854
5443 7638 171
6362 6267 167
7488 9413 -674
6804 6113 461
3378 9 630
3788 1831 92
4075 4868 981
9392 6081 377
2501 6527 319
7556 1325 927
2652 4357 498
6190 7252 814
1964 9355 -266
656 964 -825
4687 4648 991
2583 3072 -954
7012 3238 609
7039 7608 114
919 4889 191
1637 789 -512
3947 5347 520
1256 9137 -792
8139 4088 -138
5693 3649 -819
38 5136 -578
5213 4313 979
6990 7126 -109
3733 8339 849
625 5102 -476
4473 9022 -630
1895 9151 362
846 1509 -477
5225 6665 -827
6258 8379 -658
8224 5021 -5
2375 7227 -858
2664 8771 457
4937 8087 116
185 2894 -912
5144 3193 357
3742 6139 -580
8201 7876 903
2683 7382 919
3420 3663 583
8406 2575 390
3542 1586 944
346 1464 -642
725 2474 87
6431 6841 -245
4609 7778 -569
8048 3884 -72
3683 6058 792
9131 3572 -693
3492 6231 -329
8804 8281 -252
1633 2796 153
7145 593 339
3450 4537 567
7327 3589 901
5726 5523 -12
5168 3883 249
7444 8024 -164
1255 1727 415
1374 8458 485
6621 6620 475
5943 6581 -480
3702 4285 240
5386 3575 -803
9317 2091 558
7432 1295 -206
9238 5846 -918
6287 2316 -738
3592 7075 -983
5663 9164 65
565 10 276
9124 5634 889
2617 96 -941
8836 2882 347
5749 8261 978
1197 7459 -561
5242 1923 596
2578 5937 841
6989 687 -797
1283 3001 -899
3156 1436 961
4418 8864 576
3378 4293 520
4586 7099 -69
6299 8342 475
1119 6803 -945
4246 5696 -969
2759 3342 -421
1242 9238 366
4778 8532 -239
5641 6528 -270
3557 8960 724
8927 3642 -847
4988 8972 177
9017 2350 -620
9089 6016 -281
433 4519 334
3814 4401 -860
6708 4238 718
17 4718 -775
8826 973 942
5253 4139 224
8736 8979 -869
2791 7993 997
1041 2476 614
2866 6044 912
4273 1220 933
1839 8113 -198
8176 4982 865
8565 3851 723
6657 5651 -349
1919 429 -128
2960 1843 91
7627 7824 -256
1928 5486 -350
5018 7184 497
8342 4645 111
9118 5513 962
8777 4765 -876
9392 1633 130
8607 5422 79
2433 4446 -377
1683 3934 -342
8177 7631 -658
8119 7632 -770
2766 574 -575
7506 8698 203
7464 5224 -845
4363 6897 103
1801 5180 318
4836 4356 885
1745 241 -627
1236 9413 -686
4066 4752 644
820 6684 -746
5725 8111 541
2829 1870 -855
8014 957 -547
5703 931 562
7432 2629 -238
1516 1336 193
8021 5737 627
3761 3589 -632
1428 8289 -916
775 2278 830
2467 4804 326
4034 6179 784
3392 7287 -363
2425 25 579
5621 7678 176
1251 9402 384
3215 9313 -901
3286 3401 786
7356 4901 -967
6992 7437 764
8679 2589 67
5977 5259 140
8666 5455 657
8785 580 875
6152 6657 211
3396 3547 -236
9231 1127 649
2095 7985 76
4120 2304 -598
5735 656 556
2562 3796 442
8390 8381 -122
6736 5093 683
5595 3933 -108
520 8372 -355
2395 5882 -303
5970 1607 872
5389 1199 -980
3608 98 -505
7581 9144 -452
4205 4544 114
9133 2591 5
6963 2263 -540
7924 1663 724
3567 8455 786
1607 2523 292
250 1911 -88
5065 3953 490
8422 8842 -74
1496 3677 -26
8928 6365 619
4323 8173 429
7675 3303 -111
8424 5288 -47
2401 8842 313
7811 3852 710
1318 8226 934
5115 6562 -796
6000 6563 -634
6190 8489 -781
1409 4138 968
3927 2361 318
5854 2193 390
2939 7999 -754
7228 4333 -398
6960 284 340
6985 4610 -686
8233 6366 -996
4364 4266 665
4207 1580 146
8663 6847 -544
3723 1719 -539
6833 786 -41
2228 4372 -539
4931 7376 102
197 2607 -292
1740 861 89
8877 2277 346
8263 1349 698
8033 2024 -825
4282 3659 555
1883 785 713
1225 1840 528
1286 2774 -370
4092 8683 844
1956 479 -660
8079 5952 -132
6311 9189 -918
9417 2679 26
76 5422 257
3527 6613 -661
7013 5193 755
7016 8775 18
7395 7204 259
470 4744 -588
7385 101 -410
3211 4567 105
7243 7090 -398
1228 2434 -270
2328 8831 -925
4333 7842 -699
5660 3842 -456
3821 4565 -40
1684 3961 828
791 4921 896
4482 2124 323
1669 6778 -708
1228 5693 -75
2653 500 150
1017 1481 -147
7754 3077 361
2919 4940 633
1213 6081 269
7553 5832 423
3183 7837 -593
1068 3586 978
988 2831 59
3025 4550 -638
3785 3598 916
9064 7 -741
5437 2195 671
2828 7479 -733
1141 2116 908
9266 8605 -780
8359 6976 502
4619 7975 -47
2001 4888 714
3857 6055 831
3462 3128 943
7865 329 771
1827 5045 -892
6134 4875 -171
9386 7546 135
1806 8135 949
3532 2606 -644
6703 2604 -589
5470 3749 726
3677 6374 84
2331 1234 547
3873 678 -134
2008 2437 -465
8187 7814 332
5715 56 -353
4398 6510 250
4823 961 742
8951 8126 443
5568 9133 779
2814 7275 77
5442 4053 537
7698 2046 826
2191 2705 -942
4937 3547 -952
8432 5492 -554
2289 1828 892
7364 4942 -706
