18
944 1643
501 116 763
842 181 194
181 854 795
462 194 230
575 460 956
819 532 815
726 297 747
287 711 77
174 673 1000
566 634 345
313 595 242
724 263 9
821 580 133
418 665 792
843 464 13
63 102 954
137 435 258
522 30 89
498 425 149
21 830 851
549 248 792
24 430 704
533 623 526
245 771 564
187 726 952
746 593 351
180 691 45
806 209 747
5 296 262
671 334 145
254 499 121
165 415 951
690 849 315
81 589 156
344 166 971
656 218 29
426 731 167
833 764 212
508 270 600
696 634 808
144 421 522
399 539 375
311 576 209
827 760 146
755 415 488
81 380 746
763 390 557
506 418 145
724 766 409
227 121 930
455 383 119
748 854 751
276 838 316
233 765 989
650 851 318
826 452 300
155 463 448
389 664 246
683 801 970
97 230 572
154 174 785
482 792 216
398 360 955
643 775 476
545 735 21
207 542 586
794 178 667
237 43 345
347 555 753
307 582 394
205 633 542
619 424 130
209 247 895
215 531 375
788 47 410
549 707 847
479 681 116
19 246 304
433 236 331
269 102 915
763 591 80
418 264 948
594 63 721
220 232 43
683 366 937
307 591 644
21 821 785
630 87 445
373 126 97
660 90 346
12 535 112
41 360 171
834 4 726
604 232 103
354 454 142
635 556 900
381 715 287
302 763 525
148 482 927
457 111 52
284 57 434
444 776 62
143 132 162
728 434 239
532 598 778
612 690 658
269 147 229
64 681 956
320 54 542
395 20 433
696 41 387
197 585 708
678 577 205
187 644 290
483 487 852
646 784 614
276 598 819
406 739 783
304 603 924
316 763 160
811 181 166
588 648 153
828 273 381
561 203 183
371 802 238
805 30 365
853 99 713
639 795 428
428 120 544
297 440 752
432 394 128
238 728 180
843 367 46
333 485 23
550 291 68
650 211 825
4 429 581
215 498 605
611 663 255
692 172 66
682 624 532
797 461 33
256 730 479
694 352 925
835 146 284
619 843 164
135 210 191
343 286 420
257 564 435
452 108 199
391 305 332
628 433 962
72 774 264
371 171 523
211 28 191
685 393 56
564 801 317
681 18 702
210 207 869
544 603 232
250 323 300
288 509 591
37 212 981
430 523 756
509 41 881
610 173 649
123 836 860
634 641 321
675 322 575
14 12 967
502 404 896
576 338 683
97 611 9
243 660 136
424 36 192
369 700 544
750 341 820
423 669 389
822 566 623
339 553 483
770 266 3
108 297 7
701 570 245
686 141 531
811 586 624
337 699 559
853 842 783
286 482 299
242 759 155
106 663 705
721 454 87
117 546 579
224 193 43
545 785 219
351 682 798
148 708 259
403 122 861
611 359 331
5 390 623
596 527 170
500 14 32
694 329 451
70 765 240
170 392 37
707 847 695
24 658 886
274 166 936
619 690 540
19 47 319
306 45 783
709 3 138
820 528 294
103 629 932
482 816 853
681 496 450
705 128 861
444 98 610
97 112 103
343 785 633
340 194 476
433 757 618
345 492 138
795 99 749
413 32 380
216 53 637
587 498 586
579 234 693
243 792 715
28 269 660
535 649 456
163 674 990
196 133 403
156 24 923
342 612 699
627 611 890
45 259 475
855 112 637
578 16 323
839 447 301
257 772 813
696 24 845
712 162 789
717 591 417
18 209 616
619 80 1000
532 581 919
238 311 883
559 321 468
839 470 928
99 32 840
460 171 939
508 712 119
108 854 752
731 487 285
157 341 62
158 320 917
619 218 976
274 221 529
461 814 209
809 502 304
437 677 636
68 457 898
440 730 533
714 598 188
244 503 515
332 249 164
325 608 121
555 92 406
147 399 721
837 448 487
457 509 5
663 168 55
551 276 962
101 380 204
397 191 434
787 97 821
431 183 900
705 151 663
269 48 646
427 759 95
739 177 524
173 2 570
23 748 450
122 543 422
773 369 784
101 307 928
448 385 818
375 17 394
54 187 254
42 755 993
653 124 808
423 115 887
529 217 407
87 219 95
204 5 229
735 263 307
671 676 883
401 737 340
209 226 239
174 300 76
680 650 722
27 653 826
409 579 783
250 262 841
247 788 253
625 198 160
130 648 925
564 610 482
678 442 37
445 798 102
311 574 438
402 571 516
450 281 380
136 617 599
503 578 627
11 326 249
503 647 416
832 236 294
765 575 813
459 618 939
436 315 829
476 666 995
74 541 81
697 309 28
60 132 743
350 97 997
125 616 3
479 427 7
835 77 227
569 325 690
600 756 256
251 583 972
348 697 468
159 381 911
133 807 816
787 848 541
418 430 790
2 189 133
81 832 994
503 257 530
828 266 27
118 14 245
319 39 678
732 720 254
647 451 68
27 424 303
115 128 573
546 541 332
355 418 446
413 468 786
722 135 600
494 321 589
304 816 314
626 616 894
662 135 175
481 408 83
685 719 759
243 547 885
198 117 325
327 178 396
630 423 373
603 565 412
849 822 429
126 339 88
754 170 796
718 214 532
491 379 148
679 17 177
57 323 305
193 17 508
115 514 822
249 286 798
491 395 731
847 401 436
235 569 923
508 77 562
100 415 35
380 649 275
234 368 288
125 771 919
9 219 653
725 564 975
625 31 520
225 443 774
463 102 158
568 284 835
90 6 601
41 722 692
691 303 626
479 810 236
292 453 234
88 174 445
586 653 879
567 843 169
221 296 279
836 73 89
744 491 275
629 683 270
267 663 423
163 91 234
540 78 151
292 11 613
472 250 985
722 298 612
246 464 471
562 569 291
250 444 234
244 353 750
796 701 374
69 712 248
383 389 575
241 67 404
52 17 677
634 531 482
691 830 499
610 449 57
511 320 366
433 94 684
195 406 299
507 317 277
733 184 171
50 702 907
441 134 239
449 432 541
166 111 970
98 716 41
727 378 457
446 249 60
194 740 566
463 183 799
710 174 416
38 348 533
228 683 299
786 553 585
550 377 748
256 567 347
581 285 444
592 6 939
417 128 494
267 153 836
298 108 371
740 309 856
108 171 688
269 850 555
340 769 156
648 266 566
124 29 251
616 345 797
753 381 396
658 548 249
514 57 197
352 522 508
636 848 257
346 708 911
622 198 896
822 568 169
789 515 620
386 242 599
47 85 979
2 790 132
520 438 372
376 405 550
168 460 562
359 111 838
522 325 952
503 55 511
635 172 473
154 752 37
836 606 78
350 221 692
139 208 254
414 191 535
686 444 861
272 359 752
462 389 300
379 502 931
795 507 485
820 332 717
207 774 604
832 552 841
98 580 896
341 675 703
473 175 906
489 297 538
158 120 943
127 197 708
65 147 902
138 486 141
148 630 273
352 455 54
746 398 835
458 398 270
124 356 951
398 789 453
489 706 397
615 361 493
586 341 750
765 665 367
683 431 598
198 482 730
359 768 121
145 130 874
729 143 521
732 217 388
90 295 771
177 173 536
171 51 493
289 793 52
618 547 339
395 853 171
293 409 410
457 787 899
270 741 539
844 811 593
269 102 486
564 126 698
842 203 515
71 418 556
354 356 384
216 479 835
392 102 396
71 374 507
785 52 223
662 710 349
764 589 128
212 315 749
759 370 230
616 34 904
319 735 339
386 387 310
726 466 928
5 508 233
390 365 745
613 507 208
775 336 714
619 611 585
705 730 337
283 590 151
289 178 871
75 606 779
81 549 527
403 837 180
89 397 776
68 456 881
157 687 345
604 395 921
106 611 825
153 200 438
779 412 215
322 626 177
273 246 845
208 778 773
129 62 575
431 564 102
295 475 498
608 168 689
838 90 643
513 506 762
453 362 218
778 535 337
433 760 134
667 781 714
557 781 358
329 120 133
314 85 53
393 637 18
480 277 132
801 28 18
199 591 803
518 380 957
427 602 356
578 363 953
468 580 363
33 795 639
305 384 942
504 252 824
118 551 423
757 546 425
578 206 676
542 419 578
184 154 806
608 368 587
113 691 838
448 634 727
555 842 819
356 811 755
654 646 887
315 582 158
720 393 142
465 60 87
847 814 293
613 561 885
572 131 538
481 626 373
118 280 390
163 399 947
482 779 424
745 421 509
501 397 777
411 202 573
179 412 416
337 29 574
245 747 537
49 61 466
150 415 104
62 305 58
332 767 457
32 29 298
668 707 105
553 324 654
725 574 663
266 543 604
288 458 792
852 754 779
446 313 893
235 14 806
202 759 350
138 558 434
267 756 877
417 775 281
31 844 47
826 98 869
271 262 634
296 771 253
347 607 140
583 779 160
808 795 649
837 510 448
119 43 640
78 10 909
850 517 925
702 147 698
76 698 283
367 17 868
754 628 565
571 567 94
821 483 954
115 402 290
224 201 181
281 482 136
100 204 364
34 840 139
810 241 405
13 756 80
392 535 102
309 517 399
51 180 951
37 771 110
789 529 832
763 234 632
393 82 904
543 69 221
391 78 755
241 239 811
492 287 545
596 693 230
848 253 109
717 772 624
248 13 871
791 517 593
631 712 521
131 142 720
531 488 583
640 460 151
116 229 862
682 852 909
408 401 385
439 509 148
11 69 786
132 462 23
390 247 48
741 488 852
766 200 964
519 59 593
288 740 82
619 770 783
80 229 690
57 850 977
213 468 426
473 246 31
313 303 34
370 166 921
134 274 2
680 38 393
2 772 6
310 476 288
463 663 521
733 410 907
494 446 173
575 51 855
654 240 659
216 19 306
841 494 146
337 458 661
197 702 240
385 189 865
79 92 520
440 250 574
46 755 408
247 688 465
349 24 824
745 712 646
400 849 3
617 366 688
741 352 897
481 269 523
71 112 198
781 420 699
606 722 903
22 297 845
507 717 631
625 671 75
478 490 268
50 668 139
756 753 503
103 432 474
431 197 77
528 411 958
193 118 463
466 467 301
185 452 489
734 535 880
172 580 339
326 408 397
847 324 621
539 530 776
98 620 626
357 66 745
205 617 502
572 344 480
202 763 474
234 56 441
824 274 278
274 113 525
86 726 684
122 304 489
783 619 774
778 763 758
722 18 102
18 131 175
646 450 807
775 239 729
571 548 965
412 664 434
291 830 481
586 449 171
659 166 964
200 138 903
722 526 620
852 324 919
433 837 885
725 265 649
816 16 181
660 292 428
427 677 506
559 644 313
338 308 654
329 314 576
287 651 203
44 742 539
179 262 801
504 800 659
166 211 449
393 217 222
758 852 87
559 564 662
806 71 137
178 161 445
764 544 314
553 640 996
54 333 354
211 452 241
208 494 354
619 612 439
406 442 176
551 759 255
104 583 554
417 481 392
212 679 987
377 829 642
746 617 410
426 82 141
741 545 564
661 463 19
378 68 817
169 743 948
16 13 449
820 285 233
483 142 726
219 454 356
432 345 751
750 646 467
346 638 507
477 818 842
684 587 697
102 39 472
752 204 836
466 485 956
332 409 463
700 132 889
287 300 532
363 711 998
691 414 268
485 88 302
563 35 733
819 349 186
362 383 462
700 542 794
66 729 264
556 559 963
295 412 747
192 69 452
538 288 300
65 349 172
750 595 96
635 601 582
531 189 954
187 298 746
627 451 275
505 841 972
428 789 938
241 704 463
792 523 706
206 297 860
672 234 140
1 842 238
377 38 456
169 641 295
184 354 364
319 351 370
442 251 994
491 684 853
158 622 403
461 421 43
451 425 24
559 2 734
252 109 468
305 271 558
821 19 550
549 39 108
140 133 258
325 132 77
731 669 549
800 347 831
854 15 607
778 830 149
722 121 70
324 559 301
831 341 240
645 142 897
803 713 500
360 472 401
788 44 167
81 108 88
561 779 374
778 178 239
110 369 151
661 430 424
792 186 855
281 804 544
8 205 652
658 102 839
743 68 511
740 94 310
739 484 670
392 692 352
808 629 404
402 831 199
670 564 639
851 639 725
695 691 189
378 296 803
829 580 882
687 178 866
667 314 619
278 68 243
553 325 845
729 736 823
418 584 398
449 200 825
653 755 258
181 737 267
118 614 478
4 71 123
535 17 524
761 562 597
421 234 851
121 661 609
285 356 456
206 839 605
520 539 877
10 128 118
407 514 856
697 119 690
850 278 37
835 340 995
240 224 635
405 838 218
850 38 230
610 578 207
314 103 288
573 313 927
790 746 190
457 601 966
250 430 589
108 20 857
308 201 943
162 435 56
308 15 9
265 477 692
45 222 853
789 168 191
485 672 876
393 798 68
115 123 79
480 159 95
192 445 872
12 611 813
657 739 472
646 480 329
763 600 617
846 180 235
34 244 1000
183 458 880
840 247 169
367 776 56
625 342 395
758 472 868
114 690 593
793 195 247
334 646 685
230 285 199
445 843 758
349 9 649
811 391 862
671 78 655
430 828 751
422 618 111
125 560 853
557 317 906
359 672 492
801 183 449
68 590 913
414 10 983
267 243 318
48 205 527
51 840 536
144 514 224
290 523 585
437 263 772
118 463 929
134 837 210
580 821 922
378 744 35
278 645 6
215 722 487
729 685 617
240 24 618
260 27 171
828 131 36
336 404 900
667 265 514
23 255 22
848 281 251
351 838 753
108 350 223
693 287 319
737 745 87
305 181 320
395 691 71
48 311 90
672 821 735
89 179 501
101 105 852
327 166 628
95 295 557
567 450 356
67 380 543
789 831 497
418 163 743
161 619 414
643 782 669
690 180 783
518 227 819
509 564 854
407 237 457
90 591 801
470 852 339
670 800 109
103 161 730
676 435 891
407 416 267
600 110 174
849 103 630
843 40 820
836 711 923
294 760 555
206 763 407
25 444 117
660 404 54
272 2 201
486 800 821
462 721 781
297 69 369
397 417 824
729 501 948
123 405 541
105 256 203
351 391 270
441 460 217
552 578 813
80 659 705
292 547 648
748 766 168
181 847 240
271 284 30
205 413 42
65 278 539
257 841 197
636 412 861
200 714 255
578 110 637
539 252 13
433 135 132
813 666 897
501 210 460
452 362 352
684 150 797
109 83 704
357 381 138
164 123 656
403 5 726
534 105 962
420 537 514
693 370 616
130 646 607
417 173 888
277 450 688
594 748 872
598 643 128
285 230 410
810 375 896
130 556 516
18 448 769
119 97 462
535 235 336
60 68 726
2 12 858
25 326 882
601 244 974
595 148 743
327 780 112
102 175 515
340 810 76
276 97 605
840 106 852
271 214 78
734 66 316
384 685 238
838 764 785
308 348 53
816 658 430
736 387 383
13 639 860
539 86 175
496 770 262
145 3 737
584 658 69
240 650 596
845 484 102
260 577 231
498 454 989
329 241 898
180 585 733
417 180 150
581 29 662
567 818 201
580 176 813
840 373 334
457 290 657
638 316 313
559 462 616
386 654 412
802 787 646
415 541 547
50 731 435
513 230 930
845 774 227
212 556 693
794 505 987
732 588 579
160 777 169
391 269 741
782 835 646
432 15 957
28 746 999
163 4 322
715 76 806
607 383 602
408 317 772
32 706 587
194 182 752
235 283 738
806 41 993
133 434 142
49 604 327
480 53 716
601 462 907
460 131 669
744 212 156
468 608 526
515 429 142
207 597 381
853 797 792
445 209 905
807 333 182
156 132 306
450 550 4
137 101 27
156 535 883
787 365 471
66 563 271
850 726 141
324 669 401
791 737 954
736 205 108
229 638 503
353 800 828
372 358 794
288 565 974
683 575 719
428 485 953
780 235 587
55 714 978
406 626 621
623 356 423
57 300 27
360 390 996
291 190 615
502 296 278
108 201 91
702 645 432
485 121 80
425 756 909
145 787 375
16 278 257
639 529 153
851 561 330
284 22 918
448 619 96
371 275 662
492 290 876
679 651 612
624 359 510
408 529 391
792 386 815
176 544 202
80 93 84
479 418 958
764 414 810
650 308 296
679 399 116
180 278 752
447 729 514
835 836 649
507 146 753
246 623 349
81 850 120
307 135 564
632 52 642
245 698 874
521 627 154
406 695 494
30 156 205
171 295 950
466 105 476
234 12 233
523 625 374
366 730 479
849 567 563
802 114 806
84 597 973
639 485 173
576 773 811
37 745 1000
68 96 930
508 622 777
753 6 135
632 650 297
394 762 174
672 351 20
324 701 268
438 463 726
91 705 841
455 824 952
206 500 326
680 28 787
45 824 645
736 722 922
52 615 884
202 309 825
665 782 27
388 471 7
659 757 43
632 747 759
309 505 319
499 215 44
590 596 150
685 446 442
277 812 386
154 622 605
351 262 886
813 1962
271 157 805
663 415 977
228 154 337
52 587 335
169 96 330
783 117 914
672 331 119
119 784 870
38 517 534
35 803 778
437 719 19
809 507 236
718 36 917
163 517 84
73 352 676
537 350 306
576 433 484
161 91 645
367 455 832
135 362 912
545 119 539
11 506 598
171 444 678
679 298 320
720 478 908
152 237 233
808 707 697
461 697 821
38 42 67
793 34 3
14 432 75
374 574 475
454 327 419
628 90 998
44 14 305
561 672 91
112 302 96
278 530 183
276 561 835
229 588 948
201 480 888
485 87 752
541 305 672
788 226 785
467 550 898
487 139 644
560 319 368
752 327 684
717 267 147
506 648 99
787 199 864
754 79 982
803 225 719
436 317 738
296 257 311
692 456 167
444 721 753
390 380 101
785 35 274
577 170 889
396 74 413
659 118 617
238 450 274
330 573 662
157 139 943
806 92 257
62 435 362
527 1 421
270 149 101
277 242 260
18 276 878
632 599 840
797 614 395
256 689 647
651 690 209
372 274 380
48 304 456
189 409 435
251 589 947
631 188 998
161 79 14
611 86 925
799 703 204
451 189 242
430 208 891
801 221 531
99 157 575
134 370 748
205 515 715
179 561 424
50 270 49
240 620 354
805 521 325
466 50 111
379 546 337
79 583 217
806 658 90
271 676 354
320 401 283
765 349 672
642 150 736
413 336 144
380 807 214
531 552 804
132 65 398
142 464 928
319 196 29
743 386 474
219 35 508
395 652 180
56 709 504
223 351 591
108 663 343
298 302 21
132 197 910
445 516 138
31 508 191
237 797 640
709 72 262
502 185 400
185 733 446
274 161 100
358 769 332
99 801 578
300 404 835
151 392 575
499 613 17
534 433 244
278 641 832
304 632 747
7 8 246
163 541 594
67 665 695
805 790 469
192 385 765
173 721 730
646 30 205
256 711 683
326 358 419
113 602 259
807 145 86
662 233 519
450 305 578
215 679 223
474 690 779
273 216 973
87 372 392
398 252 779
555 504 104
196 214 698
20 40 691
84 643 180
768 417 424
165 490 754
307 128 899
41 71 942
701 553 277
365 684 684
148 133 182
63 472 990
93 261 960
493 77 723
487 633 172
670 366 229
549 398 148
560 192 269
89 116 18
496 386 302
194 126 609
31 617 968
507 536 336
330 291 493
569 470 610
195 98 502
476 71 908
39 44 448
136 17 103
451 654 709
371 739 431
407 802 107
584 118 950
54 236 399
346 2 987
629 186 410
689 45 978
201 758 757
164 792 581
382 585 649
794 381 489
567 135 880
23 483 554
395 212 719
357 482 974
247 221 16
798 531 886
273 709 979
735 54 971
445 142 792
171 428 234
710 25 206
291 696 308
366 345 336
545 143 332
319 482 208
59 751 216
389 88 615
411 112 219
211 605 577
305 578 597
598 342 896
489 33 88
673 509 380
477 275 570
385 636 641
454 632 443
583 642 677
351 420 144
790 242 196
629 538 246
753 613 818
90 134 866
408 13 238
174 61 954
673 605 758
742 708 192
99 588 1000
67 290 533
330 621 96
626 68 855
605 239 342
523 733 554
274 671 124
517 686 715
116 807 916
70 137 522
215 103 303
308 476 519
614 670 375
167 680 959
43 641 969
689 223 886
102 670 999
511 409 542
628 111 291
399 234 598
636 363 444
98 503 583
547 258 18
529 673 632
232 713 587
722 32 154
452 152 554
642 586 657
270 620 296
129 617 338
558 516 4
179 21 597
216 411 857
699 628 550
401 734 923
198 764 979
686 581 413
145 308 171
454 630 957
410 215 754
130 420 920
528 777 166
716 308 494
631 709 201
381 102 724
491 669 112
499 474 859
330 533 461
614 151 487
132 123 535
575 633 901
626 383 708
678 634 63
171 79 123
167 485 836
141 13 734
714 698 955
669 316 345
255 568 597
366 373 534
485 558 177
215 564 160
745 643 265
463 550 839
127 250 382
52 577 821
181 742 119
166 145 342
748 186 981
4 801 627
759 540 408
333 448 294
496 470 30
3 430 63
275 731 232
164 263 154
784 696 50
779 589 471
88 578 456
35 180 577
195 695 502
124 798 329
6 621 802
690 264 611
553 321 312
407 761 388
774 742 894
280 695 316
284 320 964
62 454 245
126 65 166
610 191 786
786 451 37
383 730 670
62 644 792
489 359 836
798 740 448
415 392 637
617 143 847
761 731 976
132 475 109
168 284 944
502 305 296
247 801 466
540 77 815
50 698 119
123 145 156
237 242 878
793 366 284
798 786 232
725 252 555
248 424 888
737 447 876
799 480 862
193 426 54
34 114 911
208 7 672
58 96 912
157 722 688
722 111 787
792 592 958
680 520 129
489 577 874
270 734 679
232 405 727
511 182 904
678 332 621
686 587 719
140 764 1
179 19 178
107 573 779
810 803 433
19 790 884
183 246 884
777 189 657
435 677 176
758 177 12
405 790 909
656 215 611
687 740 802
40 178 864
275 441 877
123 770 628
531 83 167
641 602 779
442 721 764
804 292 302
648 17 262
724 159 448
498 96 263
778 64 67
22 496 436
765 608 871
349 8 323
778 607 190
154 681 694
729 749 834
184 433 493
76 294 455
578 219 389
50 233 862
663 301 461
564 748 624
165 459 519
725 79 198
701 787 308
579 198 456
347 246 918
341 62 106
598 502 300
552 491 411
34 241 472
642 124 138
276 599 288
268 459 1
175 625 22
362 266 241
440 615 768
399 185 163
775 119 194
657 231 343
530 737 708
241 507 127
241 605 220
296 288 520
681 693 432
490 38 108
727 736 389
353 437 901
504 25 343
222 682 859
528 290 710
9 409 543
208 458 313
45 600 692
262 437 718
283 422 825
163 269 360
774 49 192
809 189 307
236 405 171
567 531 364
404 233 186
272 290 2
629 302 424
709 717 718
3 2 234
532 723 747
27 104 345
63 218 969
345 294 297
544 428 920
545 467 729
427 218 333
253 681 721
804 231 533
507 297 737
60 334 418
43 560 114
357 61 146
46 563 208
451 110 109
239 796 498
294 51 348
753 291 821
556 590 150
392 687 477
51 104 183
193 25 316
177 635 418
42 271 563
13 682 333
487 722 144
264 174 166
612 766 351
579 59 817
536 232 979
448 494 575
77 727 345
552 611 393
556 118 553
481 785 279
562 564 643
394 87 175
364 258 726
152 163 285
187 55 281
365 107 868
331 756 802
35 213 742
34 227 949
562 813 542
672 126 118
462 162 589
314 738 74
414 292 373
305 555 504
587 692 240
333 237 695
742 756 345
79 132 154
727 471 583
392 225 618
536 95 314
571 812 784
342 369 324
301 495 203
39 119 210
515 176 942
354 717 598
572 112 528
648 778 806
487 717 468
340 589 744
394 71 149
208 760 99
235 253 194
418 242 24
509 629 73
430 481 472
749 732 903
468 300 738
242 19 774
362 136 882
622 502 135
84 213 160
135 370 973
68 341 448
564 410 394
349 46 15
565 491 200
684 792 843
557 106 597
649 389 744
228 283 996
322 113 925
186 522 445
542 172 825
517 360 208
117 410 36
239 79 38
249 643 235
48 298 570
374 69 63
62 714 577
519 161 351
805 577 272
590 577 525
113 266 146
336 451 438
178 97 606
78 587 624
517 119 464
55 99 183
327 130 410
111 244 491
124 331 916
33 576 868
186 66 76
758 605 528
753 571 939
428 581 912
796 222 782
20 546 669
751 398 803
720 560 660
210 281 964
637 469 524
687 36 204
561 378 152
142 216 77
494 234 216
151 478 726
265 41 944
376 171 512
262 691 402
247 106 303
123 529 880
557 405 380
224 218 288
375 433 765
183 808 22
256 729 880
763 72 403
562 451 356
7 37 984
399 376 570
183 555 888
808 297 915
272 467 474
233 635 256
563 732 240
552 624 136
63 518 568
603 451 692
312 50 101
604 117 755
231 98 249
381 508 519
321 526 318
54 652 916
290 734 523
318 481 41
194 116 953
490 541 438
11 606 318
469 95 664
250 64 195
390 377 768
434 584 524
629 716 397
383 780 653
453 592 284
193 255 200
40 706 839
548 467 267
581 128 717
349 351 381
194 180 473
127 676 411
408 617 15
371 481 653
683 650 248
699 553 254
74 572 934
772 445 917
36 703 702
472 187 227
266 574 224
516 311 986
177 272 78
797 355 272
794 330 939
351 191 318
611 587 472
588 370 2
426 402 638
782 668 397
307 50 131
30 561 829
371 64 342
496 558 85
776 370 292
539 298 698
626 796 846
279 173 817
758 172 673
25 554 836
333 441 986
503 359 914
456 356 943
569 474 242
548 386 405
200 82 97
398 393 507
710 9 269
25 419 881
616 321 803
60 762 20
478 372 295
645 727 24
447 112 945
771 596 773
487 644 654
280 350 330
372 607 390
146 197 260
71 34 189
175 707 830
130 756 377
219 569 769
273 811 178
189 34 609
239 766 466
35 442 451
33 591 863
111 596 762
389 278 897
326 121 246
322 737 798
512 661 424
757 278 28
203 284 542
649 392 203
520 319 806
740 752 650
85 401 373
356 497 641
407 353 755
70 441 982
809 135 280
622 695 289
546 93 371
465 92 343
549 644 278
554 727 777
630 110 387
54 712 253
767 388 685
603 699 971
406 510 515
272 72 58
211 3 617
564 597 797
532 394 118
120 128 448
754 580 988
536 40 520
132 278 330
780 562 967
467 260 99
630 69 45
95 682 864
628 633 465
679 575 378
688 255 710
792 494 570
362 715 505
713 402 124
467 371 727
737 421 176
71 737 152
468 247 296
545 643 54
188 192 596
212 232 848
435 202 675
656 186 15
598 525 288
233 799 934
419 147 651
544 346 662
726 541 963
219 25 551
358 716 988
156 274 83
59 775 327
124 108 542
464 787 478
466 626 457
808 443 218
523 435 42
527 770 8
328 394 802
384 514 707
625 60 763
277 671 205
636 809 780
489 697 776
642 565 935
797 592 221
541 418 627
217 180 160
279 503 957
281 395 7
530 21 349
706 271 846
444 535 298
228 431 239
559 90 567
611 562 990
427 337 563
775 419 470
291 141 281
62 14 316
17 586 83
124 178 354
125 741 332
145 514 548
543 583 438
184 226 315
138 792 96
190 747 431
54 423 322
350 260 617
97 110 325
357 731 109
448 572 974
117 231 2
143 382 448
572 503 683
233 262 592
407 4 65
691 597 147
664 601 150
91 481 479
254 353 612
407 761 523
797 151 15
315 553 127
618 305 571
31 242 95
530 447 803
740 353 692
686 137 626
810 500 152
156 790 62
421 268 682
500 498 288
784 518 565
661 517 830
75 449 289
444 145 548
512 295 714
19 413 905
435 502 831
670 149 353
80 250 663
389 747 206
191 772 171
16 151 942
215 122 37
772 542 968
14 537 74
272 800 316
331 201 561
785 361 217
486 567 215
634 142 13
357 135 974
304 486 516
778 607 728
601 347 528
563 103 411
762 101 215
261 470 204
650 376 604
282 492 58
795 609 576
800 200 394
575 233 929
140 487 4
783 258 354
391 813 154
70 141 836
470 645 359
253 218 373
496 72 32
718 17 116
636 210 579
603 364 488
658 727 697
465 314 200
377 451 194
731 554 38
727 555 140
585 526 683
92 500 273
552 162 556
419 75 45
237 225 575
49 523 817
146 33 530
724 189 258
307 361 533
542 428 541
489 425 310
801 451 525
641 97 584
255 644 598
393 615 155
443 349 862
375 468 476
118 407 430
269 161 532
301 66 160
749 436 75
345 516 242
708 71 688
370 498 960
798 566 253
641 472 164
432 344 109
505 752 449
673 640 107
179 523 592
559 756 591
498 360 156
494 626 974
171 548 579
571 304 622
439 411 679
629 805 622
786 252 559
341 216 637
566 660 505
629 71 758
584 233 541
141 636 827
331 173 555
252 670 705
149 202 153
697 580 887
550 811 543
231 380 969
270 730 783
610 753 632
512 18 100
701 230 111
336 250 194
783 444 706
196 698 355
168 767 682
116 398 748
188 128 887
579 402 973
37 72 174
49 719 935
342 457 304
690 579 830
697 571 775
32 256 608
31 365 795
414 231 247
409 292 944
266 186 869
748 109 90
698 312 590
538 328 756
801 306 415
693 287 806
227 636 900
536 527 49
99 419 28
205 722 328
535 293 551
309 99 905
18 57 295
652 454 612
73 372 609
461 424 743
528 360 144
357 355 318
483 421 154
707 517 740
294 367 872
396 333 899
806 273 478
783 299 824
793 286 184
59 538 711
746 320 486
51 131 839
286 72 749
98 1 905
156 409 215
242 29 47
22 658 213
234 335 980
677 74 3
241 137 551
129 307 691
64 117 901
56 471 529
692 600 741
417 376 653
577 352 871
520 81 631
263 763 356
264 212 133
406 378 703
196 683 970
490 482 586
671 724 961
369 559 378
60 316 101
643 572 231
366 220 287
683 357 34
469 447 327
316 309 654
327 107 273
338 233 735
44 457 410
410 579 441
429 198 364
185 171 332
227 303 259
489 111 942
472 750 220
329 20 819
191 598 299
685 18 738
365 808 464
771 98 318
21 79 451
205 192 645
586 202 167
521 225 209
262 136 424
296 490 734
476 642 767
161 141 242
518 171 442
179 196 956
612 762 880
370 601 109
523 346 283
18 762 348
444 397 740
792 180 367
490 261 522
323 167 872
531 775 625
51 340 374
6 397 506
77 295 84
667 197 113
73 157 156
341 295 122
110 200 149
563 560 483
145 306 681
516 134 649
487 775 516
649 657 31
380 332 401
501 369 195
752 13 134
607 553 542
303 277 613
616 365 499
24 231 914
539 353 64
285 100 763
300 529 324
290 759 46
550 439 763
75 172 122
281 192 935
311 662 162
791 16 225
498 427 64
95 471 856
463 223 487
663 249 445
386 324 319
596 577 534
2 682 845
169 12 795
155 701 224
137 770 794
486 581 870
154 182 713
20 354 45
460 57 434
408 609 690
355 655 334
518 481 285
627 40 811
29 650 795
237 453 367
543 747 303
297 83 959
695 228 614
501 177 809
128 247 660
282 328 251
326 641 476
653 745 868
16 771 812
94 276 958
505 175 738
103 753 388
431 74 384
567 146 571
496 64 900
299 305 538
510 155 739
731 788 940
243 619 87
506 44 769
272 405 275
141 51 976
662 562 968
743 182 911
727 185 793
95 657 741
502 371 396
77 702 665
59 146 555
235 721 110
179 176 967
421 23 172
429 173 62
800 381 404
197 222 284
296 641 800
567 763 971
649 23 256
723 674 696
654 220 85
16 461 523
337 152 34
754 265 889
608 308 527
376 673 939
760 53 97
157 803 779
619 183 547
582 731 771
156 272 199
65 600 97
122 613 616
104 704 206
108 700 313
614 380 930
613 467 61
225 138 341
190 307 99
768 568 990
43 470 412
452 236 983
122 174 73
690 624 929
76 296 605
182 254 955
72 652 958
501 131 385
64 83 762
43 293 542
407 693 175
314 180 922
515 267 169
508 358 210
629 788 526
310 79 855
585 153 881
237 304 685
541 274 365
663 59 675
12 308 199
484 59 587
