19
939 954
121 591 -602
406 800 -563
419 493 -462
626 710 -480
784 533 -843
690 27 648
604 553 -584
261 826 773
673 741 -852
626 542 -688
661 344 867
207 773 907
326 725 645
386 195 -434
7 851 504
570 386 896
254 4 -509
68 533 672
95 9 -508
683 112 -704
129 828 -909
82 49 -970
707 311 -274
181 116 427
151 529 -917
805 101 -686
764 579 383
308 365 -736
194 454 -65
68 368 999
288 615 -127
217 698 86
284 422 -276
66 324 570
418 405 983
435 19 542
145 696 -288
324 506 948
800 530 942
720 404 -75
469 651 391
824 781 150
747 574 -71
545 174 -759
323 65 171
574 282 949
685 682 982
210 687 -688
166 405 625
189 322 -976
99 848 -612
342 712 114
383 339 -301
131 484 556
57 118 775
317 833 -245
701 297 984
660 92 -678
281 34 706
735 684 -671
39 114 836
662 80 -675
135 448 -784
255 436 35
298 104 -953
97 451 -618
183 275 -304
617 258 -368
781 628 -515
458 567 876
574 283 180
669 135 718
582 310 -147
665 115 428
663 476 -560
419 81 -725
107 722 -831
720 89 359
505 196 -840
537 62 957
654 506 38
417 72 -579
41 578 -675
43 365 -344
788 707 611
409 55 588
685 600 -203
45 743 189
599 623 192
322 443 684
127 65 668
763 415 -941
297 211 34
821 230 -876
336 235 -917
676 32 116
651 96 -530
53 194 -800
151 310 -403
45 795 -501
458 646 156
804 816 805
193 615 -595
14 221 -253
446 107 -475
824 678 -228
661 544 -330
838 680 -369
552 773 960
458 249 -588
812 258 -180
690 365 -774
596 729 -285
149 99 268
28 719 959
352 658 235
268 183 -22
624 739 -737
302 770 451
445 466 805
213 5 992
202 280 -309
193 237 -392
320 289 924
363 766 -883
481 589 642
320 752 -535
728 190 7
753 75 222
571 3 321
276 186 898
786 432 827
677 303 474
140 92 191
629 487 -504
335 701 -966
139 698 -696
271 276 -24
439 24 59
844 621 -627
478 266 35
789 309 940
833 548 393
768 431 933
604 551 361
308 122 -203
261 467 949
270 420 -191
477 295 -900
527 686 405
1 482 980
813 340 -71
402 557 216
273 492 569
502 279 -984
703 698 -541
302 72 -304
71 802 -18
610 60 150
311 538 -779
386 404 -29
775 411 410
185 230 -682
577 482 417
665 575 775
376 828 -88
234 353 631
511 362 -282
707 545 -820
499 692 -864
483 816 386
180 211 -271
62 843 66
68 103 346
416 17 -857
409 244 123
218 16 -489
591 845 -724
746 144 608
365 733 -846
255 779 27
303 345 412
56 142 691
639 404 268
143 653 68
284 796 423
766 772 -406
720 37 75
564 42 54
553 831 151
354 43 -690
434 247 555
465 220 992
169 262 -993
129 307 -601
367 512 -653
414 750 -955
631 723 62
724 84 949
854 835 486
202 698 -829
395 560 23
622 48 359
784 245 545
452 202 377
108 803 325
328 396 498
632 735 -87
638 41 -684
599 491 -608
387 452 396
354 78 130
1 28 884
238 509 818
231 688 -977
736 853 422
16 137 897
501 86 239
781 531 585
447 426 844
491 493 -237
409 8 -835
263 398 212
391 149 -865
179 558 -831
23 324 142
344 369 941
536 373 653
261 272 -970
596 825 -853
36 629 -588
532 34 532
599 826 103
175 510 -782
444 728 -308
26 809 696
271 831 660
304 158 -895
757 112 470
788 231 -547
745 299 153
605 592 920
83 602 391
76 533 412
590 194 317
104 295 -644
245 272 -728
67 470 618
70 743 607
745 834 -118
284 272 -448
709 610 -126
381 617 -127
279 579 417
283 809 -989
200 454 -954
223 433 -446
80 10 727
187 249 178
104 150 -510
38 3 315
239 32 437
241 608 -718
551 90 -839
752 847 288
529 327 694
679 276 429
129 356 -433
718 529 -728
821 680 -315
231 45 262
796 538 -757
849 466 -433
720 375 -396
718 123 -784
458 791 671
555 127 -291
436 738 -159
783 639 779
562 583 662
659 479 -790
710 779 730
682 331 474
190 661 521
153 719 758
279 103 -300
364 261 198
417 167 282
156 154 -214
364 314 -429
504 256 68
187 682 -976
420 2 -587
532 158 654
774 450 40
415 634 581
306 91 183
470 679 138
166 39 -841
234 478 901
13 301 -990
727 748 -14
102 732 233
163 499 688
132 288 -920
253 658 458
149 346 401
598 777 70
363 704 -182
409 164 -858
207 536 -832
562 744 -932
78 143 461
226 321 86
135 504 -967
313 799 262
5 81 871
454 729 -901
658 395 -744
418 121 704
787 565 -440
490 471 -14
143 597 -830
475 428 -60
194 280 -848
410 353 282
163 735 487
312 703 -73
617 638 357
795 572 -453
658 517 -463
411 206 -361
505 44 -342
569 62 -912
488 686 60
365 599 694
835 12 -22
800 148 -631
237 72 287
224 792 719
587 176 294
541 827 527
809 61 290
825 645 -541
563 300 -591
455 339 -90
635 399 903
403 3 827
535 597 807
395 515 238
165 538 -654
844 217 39
520 705 -781
637 775 -913
832 115 -219
838 818 586
533 180 642
199 263 971
455 38 979
628 96 626
537 100 122
275 823 -161
699 628 964
175 847 116
415 30 -351
457 705 -333
744 582 -411
689 499 736
441 378 -794
276 589 -444
179 849 908
394 571 68
166 735 210
571 9 850
34 585 -259
439 782 843
474 43 236
759 5 -183
711 319 -749
653 771 -111
153 675 -770
135 392 876
289 97 -753
304 369 -299
512 837 462
710 349 767
209 346 -217
680 435 -841
771 137 -410
484 526 936
589 321 -629
385 327 -465
660 621 584
617 772 65
494 598 -611
403 416 -955
113 670 -808
385 382 -107
460 696 784
612 246 -751
647 760 -983
466 23 -150
273 552 610
599 63 -945
843 475 -339
35 848 833
152 82 -126
687 618 -106
713 779 608
309 405 -609
345 621 -191
536 602 869
400 15 -443
532 641 -244
795 520 705
63 413 673
576 71 211
477 220 262
641 288 481
641 517 -17
646 138 -993
389 204 -835
152 786 559
469 163 374
175 255 -75
405 34 647
588 44 -363
438 112 -88
328 531 778
310 385 -683
550 275 -1
434 335 971
452 504 -30
842 335 472
672 683 -418
784 357 512
90 690 -135
194 786 -339
117 112 -208
353 739 75
123 683 835
778 434 761
277 165 -539
529 397 86
468 47 814
80 611 634
393 718 331
619 412 -735
153 780 658
83 582 -793
803 214 114
129 137 234
402 152 935
352 396 442
208 196 -703
601 815 -443
581 457 -892
32 130 598
781 625 726
551 832 974
768 642 137
773 641 763
335 298 683
631 284 937
824 260 553
575 491 -612
47 757 503
127 587 -942
360 504 641
489 380 -187
793 601 211
653 540 946
100 519 309
372 165 85
830 82 -63
256 617 641
792 128 526
665 684 785
586 208 -128
187 554 358
779 745 751
681 371 -784
439 209 -491
547 8 -540
800 566 -530
806 769 213
614 211 803
453 75 441
286 548 155
445 148 -238
234 150 -448
349 104 847
295 219 165
449 229 -46
356 646 90
534 428 399
613 162 -238
337 535 -334
266 774 968
121 344 335
501 191 635
14 505 729
649 150 -640
675 307 993
530 417 593
68 623 -300
797 623 -998
537 262 -745
185 37 669
516 268 -111
344 376 -201
40 826 752
370 90 278
841 234 -933
853 371 -510
476 308 840
668 704 -949
214 17 -507
191 491 51
633 477 -907
57 498 954
220 430 -167
487 825 144
154 311 13
745 616 792
663 309 221
461 766 -386
44 668 508
807 434 287
343 107 429
238 159 -118
606 25 -814
752 283 262
214 815 966
573 708 -291
459 145 795
567 684 883
218 744 843
834 808 -744
597 352 338
750 612 -161
750 228 -325
386 37 -101
830 751 52
277 358 -725
566 529 652
332 522 593
794 526 156
559 168 -400
160 853 335
732 359 203
371 499 -229
374 478 -395
664 18 -891
681 603 -692
6 199 382
557 630 674
367 299 298
242 392 -533
348 758 811
445 103 -320
844 815 -166
239 735 546
569 632 364
654 112 -87
736 837 776
39 786 976
545 217 -40
325 278 879
141 517 -580
381 823 -661
853 661 706
232 745 -206
170 834 301
257 209 -18
83 270 172
328 217 -175
76 813 119
255 2 122
484 317 523
343 140 730
415 114 725
287 55 -23
775 684 -529
52 805 -924
401 844 -540
503 52 367
13 277 973
394 198 584
653 475 -763
470 154 354
335 485 -785
297 33 -714
558 135 192
725 801 -716
137 293 -374
334 302 996
736 343 24
582 70 800
327 290 -916
528 467 10
785 388 -687
5 54 -720
560 339 -576
808 732 -137
499 731 -278
363 135 444
231 198 450
295 767 -825
550 439 -673
22 500 458
621 428 -381
141 86 692
607 726 937
644 249 -728
579 244 -727
558 337 212
75 850 913
598 62 -319
234 291 477
233 729 894
823 627 339
583 156 -187
647 133 466
238 663 199
157 776 940
698 462 593
803 797 -808
71 341 666
773 368 19
635 107 77
597 527 93
346 75 -372
224 180 -554
291 143 -647
32 50 866
15 656 -826
455 470 -963
304 654 -967
692 646 -451
733 366 632
572 434 -315
544 292 589
190 761 -191
746 471 679
198 101 -764
834 81 -721
788 773 63
602 41 -413
299 562 890
146 835 -674
669 853 729
560 825 -373
137 708 -817
686 842 -339
566 583 941
39 393 -800
264 16 505
548 489 -280
689 390 59
200 753 -541
444 459 55
654 304 -914
824 330 492
26 567 172
40 477 198
620 823 -788
1 811 327
48 691 613
392 227 15
366 403 649
84 684 818
498 854 139
573 603 -279
491 689 310
11 59 -951
161 638 -897
573 771 326
675 850 -487
786 720 -925
473 748 370
656 734 -103
247 625 144
608 388 91
301 333 -59
778 713 -747
383 594 -871
328 800 383
81 237 530
139 38 864
497 409 685
523 98 331
661 632 150
465 203 -560
491 267 156
165 26 -386
326 201 -174
719 543 -150
717 738 22
691 297 680
696 188 569
179 420 -706
648 261 585
598 350 518
293 743 35
816 218 624
54 725 577
836 854 44
677 397 861
212 53 -661
695 9 -31
267 161 260
456 623 -879
91 67 -871
26 389 297
11 253 212
648 300 593
602 385 -362
300 810 235
106 220 412
195 777 -357
595 708 -779
410 103 -280
258 780 -28
183 543 -441
683 390 563
425 239 768
246 204 805
363 698 -244
99 808 445
114 744 947
415 26 40
772 301 200
132 372 -680
534 475 -594
219 190 -221
661 562 791
451 771 -650
779 451 488
369 489 345
768 713 223
640 611 643
189 348 -280
4 519 -328
16 22 -372
420 746 -475
152 853 525
45 371 -307
35 176 180
582 559 991
586 635 981
639 541 704
344 785 -108
669 587 -58
834 357 -10
138 65 -283
425 140 568
227 502 -613
676 183 -993
826 487 487
686 491 -554
780 81 248
629 751 -298
841 581 754
784 668 786
583 194 694
545 525 -813
287 647 -652
551 261 -683
14 52 -843
68 119 16
9 432 844
21 637 -896
13 498 -19
763 781 -613
839 102 -185
819 533 728
300 37 -769
573 211 191
702 443 619
522 823 648
94 197 571
798 130 -451
184 471 -516
71 126 538
73 131 143
78 713 -888
408 636 427
70 507 391
588 404 -935
245 559 -3
187 223 228
702 769 858
308 652 312
327 86 -798
263 756 -633
467 499 532
222 382 -135
427 165 123
258 759 111
193 289 -974
411 712 901
583 406 310
142 837 53
197 132 115
793 136 -813
66 560 758
219 837 699
777 243 -927
356 419 -880
519 578 975
456 786 -951
444 435 417
221 514 -233
191 18 -573
100 215 -827
601 713 -47
497 233 210
770 1 -280
476 312 483
605 655 718
194 482 911
850 326 332
522 537 736
176 493 -47
665 250 715
110 340 -65
281 211 -231
571 804 -200
448 530 -973
2 565 -579
74 292 210
175 798 349
779 296 509
84 301 -163
922 962
277 112 918
346 513 -183
345 734 -974
312 374 -45
53 260 470
843 500 199
727 193 -380
476 670 -785
595 377 -645
457 408 731
604 571 332
262 921 -20
670 769 249
287 375 983
662 515 172
916 165 -94
69 246 640
665 144 -763
756 39 -738
685 494 451
606 565 588
616 566 -264
496 276 -129
414 243 779
205 614 -134
771 79 -253
133 444 735
374 30 976
895 827 -288
881 239 396
499 671 784
887 435 -278
845 91 809
808 216 557
32 498 -609
291 108 484
897 695 308
487 526 -940
712 773 596
755 857 -413
346 360 -314
818 177 -9
413 122 659
250 253 132
279 520 -985
701 184 475
30 690 -636
830 315 -6
90 704 -315
533 355 564
1 602 862
647 829 -70
612 59 61
329 884 684
502 316 269
769 591 -838
82 668 -491
430 34 -954
223 736 -617
243 132 926
592 65 60
366 516 606
362 861 24
332 392 -237
225 636 760
235 66 767
864 781 -457
64 706 -541
770 116 858
906 455 -592
19 703 -535
192 275 -217
502 218 328
80 661 -835
463 483 -858
202 565 -406
53 264 316
121 821 -26
864 337 438
636 586 674
799 404 -863
150 276 -891
576 81 407
170 129 -286
687 237 429
661 421 515
864 50 179
427 60 -952
255 69 135
85 886 230
419 632 -219
359 795 33
216 756 -632
798 93 348
624 356 -375
534 231 844
42 172 -260
706 622 163
680 31 644
142 553 268
750 635 -969
223 233 -634
787 663 -715
585 713 -357
454 794 102
213 709 -51
621 327 461
104 622 531
228 129 226
836 95 -377
292 613 -108
712 609 555
294 622 420
624 551 -176
794 129 122
441 378 -789
516 882 970
390 314 962
392 120 -800
855 786 -693
43 199 871
176 215 -957
227 541 -560
34 640 -6
50 637 718
911 55 -706
758 575 -727
908 286 387
915 619 -137
614 337 623
620 560 -207
437 127 -248
775 480 -549
79 804 -741
254 801 -315
218 572 -877
223 470 77
94 295 776
357 871 -59
267 853 851
370 526 50
575 87 682
188 236 -899
873 743 394
543 49 -749
254 281 301
151 365 -129
141 638 -623
807 200 -260
392 532 -260
543 684 -818
899 105 51
595 356 -243
440 359 -337
12 196 598
246 128 161
155 737 424
287 756 308
262 769 583
113 806 549
78 643 48
581 890 -455
167 324 -396
252 882 816
391 840 -240
488 153 -13
329 178 799
546 126 79
250 492 -205
607 200 466
418 2 -265
513 880 201
865 17 854
434 916 -652
896 328 317
569 701 131
173 136 -29
591 813 -881
828 430 -820
127 529 854
40 24 757
257 853 -301
523 311 -207
163 336 -992
695 851 -708
488 626 -658
363 195 -372
260 359 -855
878 827 -88
582 535 25
650 301 854
854 560 -204
165 493 893
861 220 -87
363 25 -429
385 465 -240
571 738 488
249 188 720
443 366 -381
778 761 -47
127 265 -783
591 636 864
22 7 -157
255 397 824
169 711 -818
515 639 121
656 560 586
549 339 666
563 767 218
812 236 721
881 303 -279
466 596 -200
55 806 -623
162 694 833
376 764 287
638 274 502
308 803 -730
500 109 735
442 265 704
733 211 826
348 149 -864
591 597 -896
741 586 -735
667 195 -112
367 654 -307
396 464 -363
149 485 683
857 297 -426
459 389 -865
752 783 -77
349 770 -766
42 834 -778
330 715 -827
675 688 920
410 364 -967
890 814 133
851 183 -865
249 521 622
300 784 939
508 884 -190
604 921 503
248 398 467
340 755 606
545 480 636
484 832 676
652 192 -779
629 912 586
105 711 633
808 524 765
49 666 344
405 862 -809
915 331 596
606 391 543
54 587 -711
705 507 767
219 211 -281
611 631 81
727 288 463
377 158 -126
331 516 -143
465 644 741
226 817 876
470 402 612
54 641 -736
441 618 890
13 155 827
94 613 304
76 765 -76
307 875 -493
71 691 -392
479 895 618
401 23 -198
147 742 -242
248 411 -703
117 238 158
460 607 591
857 152 8
95 142 -813
684 587 -804
647 475 899
786 86 671
271 210 185
313 753 -638
204 650 719
495 688 -476
117 885 900
896 688 -276
397 271 1
84 120 659
208 26 -667
284 17 -153
555 874 -495
182 65 -918
360 821 234
666 571 -967
623 788 -244
71 344 -757
191 842 -676
732 413 570
634 273 -765
419 701 -633
78 751 -755
920 413 781
82 499 -732
495 640 -357
227 803 -983
819 861 750
796 335 -432
280 290 577
880 828 -108
619 440 590
446 599 -275
439 498 -954
489 69 -774
511 539 208
52 855 710
553 235 -683
171 586 -85
32 629 -261
256 881 -218
678 853 -865
765 261 -845
715 297 582
382 911 -868
11 716 -207
438 679 161
702 21 575
81 413 755
71 578 710
71 101 472
194 658 -853
776 481 187
880 130 -45
808 520 -217
540 100 36
386 661 -512
293 748 375
513 353 -787
453 244 -315
757 236 901
820 401 250
811 110 508
653 17 -197
585 160 756
680 414 -307
11 568 474
333 374 184
459 347 -673
442 862 -190
446 673 286
710 213 77
47 770 412
865 875 -329
580 758 325
421 114 749
890 746 791
640 161 880
480 19 846
194 91 781
28 432 92
204 605 387
894 451 6
321 913 -607
797 677 687
171 576 -196
691 847 -65
699 208 312
242 480 59
403 866 273
518 117 -525
342 807 -616
161 584 -132
738 805 31
871 698 508
243 499 -736
230 269 923
786 29 180
677 93 -435
20 745 -770
396 589 729
609 36 686
841 868 -951
83 653 261
730 736 -832
204 175 -863
337 919 307
697 638 664
72 614 -42
285 21 -861
838 161 235
19 49 212
9 736 996
743 823 909
775 888 -833
784 605 51
453 705 873
635 141 -510
404 558 -3
632 254 324
155 688 520
300 911 69
137 28 48
488 51 -808
372 593 -510
514 534 -513
705 657 -899
588 310 -238
34 340 683
493 644 717
123 395 271
649 209 324
629 481 -209
529 336 -708
422 478 -379
190 81 223
867 147 885
784 91 -919
356 297 -869
732 387 -197
276 638 789
755 133 704
545 921 857
41 325 970
435 726 -819
767 679 299
471 8 659
617 369 -465
44 754 -751
260 106 -3
469 348 752
694 733 57
497 190 738
374 387 -957
235 145 -667
401 85 980
831 32 868
209 603 -767
913 402 516
521 78 -179
19 192 -437
551 446 -945
389 403 -744
577 327 -89
712 917 -472
553 571 614
88 539 -894
666 109 -91
913 792 -961
37 578 -417
499 577 -387
363 618 427
555 288 -65
463 192 497
548 147 -118
320 357 -305
519 11 164
292 808 892
450 248 -200
515 230 -403
782 680 329
450 548 -573
630 574 -785
112 596 100
742 235 -906
103 567 829
220 750 643
337 149 10
922 39 -972
354 665 122
418 703 339
761 922 834
203 669 370
728 555 724
82 42 -34
198 175 -300
903 282 -312
52 550 518
528 313 -868
754 644 -790
406 889 -200
243 353 222
321 903 -156
432 812 949
533 647 258
729 230 528
826 837 335
882 245 936
247 163 925
707 84 122
869 20 963
688 203 616
294 447 -129
759 633 328
311 207 76
573 569 942
896 503 -468
860 717 -183
892 1 492
103 94 -851
905 331 626
734 143 79
603 63 799
452 593 79
139 140 620
473 384 -28
891 311 992
402 238 205
665 473 736
843 658 -602
549 270 514
119 159 576
490 592 634
763 441 889
463 179 -552
12 496 14
105 36 644
575 403 -660
897 108 262
553 269 307
820 480 107
229 380 -519
713 204 387
240 149 -313
463 533 -650
101 87 -200
437 265 664
559 166 430
101 314 367
808 355 552
561 223 530
170 607 638
758 630 -960
371 220 -690
740 306 74
327 38 -794
815 488 -795
339 252 150
149 806 687
695 497 -323
221 352 883
742 344 284
818 579 -308
398 622 734
681 8 85
820 759 218
846 516 -262
203 730 -908
206 280 -140
662 822 -128
626 445 -912
496 202 -776
657 167 213
378 416 732
357 397 376
483 94 -159
735 1 -295
334 482 -849
711 460 -178
468 713 868
892 329 -458
577 212 745
613 604 -842
437 908 -372
710 294 957
98 653 -222
892 471 195
854 722 -887
720 492 -378
462 54 -33
15 219 204
264 746 146
243 72 -354
503 424 947
844 350 -508
576 798 -161
166 71 769
421 868 285
457 703 521
682 37 -533
394 119 775
768 675 -278
216 46 -629
841 503 -569
132 472 772
623 171 -511
391 393 352
691 839 815
843 768 -500
389 679 375
207 549 -228
663 199 276
373 466 982
81 160 -118
66 510 424
851 902 746
475 258 905
200 592 197
131 485 -69
579 708 -117
575 801 -578
45 731 493
649 849 509
632 352 -203
439 524 -680
543 315 -949
55 589 -222
591 124 -308
621 208 -731
919 369 345
240 789 693
346 25 -807
171 434 368
528 787 -880
696 735 -941
375 126 -919
65 382 -451
224 535 457
561 673 -267
533 631 636
63 477 -415
399 772 -803
72 890 573
398 671 734
637 96 -791
306 97 -768
173 517 -175
847 432 -848
60 207 -501
51 557 -356
325 921 -889
817 567 893
866 833 182
339 50 221
439 839 -348
139 908 755
230 599 -942
649 916 -173
564 283 381
746 270 102
74 438 273
129 455 797
544 174 -824
396 279 270
312 300 -738
832 116 -789
186 248 522
700 50 -132
693 455 -355
821 177 684
524 209 -932
562 185 414
47 260 885
358 307 793
569 875 86
224 130 194
515 697 -770
781 288 -258
357 561 25
637 792 284
619 909 320
782 254 861
827 455 185
558 756 94
546 210 -821
619 541 932
612 400 573
894 387 325
387 220 -785
507 816 898
418 143 -15
470 464 -209
162 815 -549
302 137 995
671 646 -546
178 190 854
791 327 998
854 139 326
750 724 533
217 900 -837
413 462 -668
457 333 -913
25 601 793
398 6 -523
604 367 -529
144 81 460
861 350 -917
62 919 -60
233 134 -345
321 241 -575
893 389 70
212 374 -827
918 739 874
275 153 -355
878 314 -848
851 706 87
660 264 -216
832 689 -855
327 443 -454
480 219 854
618 70 -451
274 814 637
135 27 165
681 247 -532
597 237 -697
736 339 -545
189 570 -963
36 773 -774
168 267 987
306 423 759
483 533 -411
146 529 -280
135 844 786
400 241 -561
425 844 786
319 654 951
91 592 -612
89 719 -382
310 313 421
169 60 -351
642 567 722
179 750 481
146 341 -326
277 771 104
737 231 73
305 800 -822
206 124 -467
413 512 341
95 346 611
30 722 891
142 797 965
704 449 -294
550 35 -195
606 322 192
36 289 887
384 289 -413
555 501 -626
803 66 -875
737 839 -930
9 568 763
627 351 -368
408 284 941
146 552 -175
681 529 474
3 214 996
322 468 857
15 182 -4
111 302 -689
746 447 -369
462 838 519
151 427 -945
899 44 -111
681 143 925
396 542 426
70 183 317
780 193 963
269 723 -323
208 578 413
763 723 523
921 237 836
528 789 460
575 757 -244
852 589 -242
348 595 -968
36 421 141
801 532 547
226 95 178
151 172 505
193 124 134
320 36 -363
385 766 -584
106 866 94
288 60 631
612 622 89
298 817 -477
660 698 -937
734 863 596
694 253 715
500 579 -403
1 483 -482
634 385 -927
93 776 964
494 498 -614
657 27 380
52 573 -43
289 429 129
501 392 654
325 543 -154
179 291 868
447 315 638
159 611 -97
321 34 169
352 872 -729
560 814 474
345 418 -451
697 451 -835
496 472 353
796 158 -156
749 163 481
57 170 -116
772 445 -568
645 578 -358
856 751 171
286 295 -952
36 347 836
763 505 -73
667 900 -632
396 598 -396
846 164 423
828 722 653
729 915 82
795 609 -910
646 337 671
827 505 -191
839 379 -364
323 121 497
281 219 318
53 545 -251
81 90 951
385 481 -846
758 193 111
614 642 305
382 664 614
904 606 -341
403 371 -84
421 876 -943
68 437 34
744 560 -300
351 707 -800
452 588 -261
691 654 -844
303 580 -888
451 70 585
256 857 -995
144 344 -659
783 126 -166
721 107 691
321 249 -581
451 891 198
41 820 -288
45 756 -489
784 231 -877
792 295 -831
480 727 -486
920 166 -604
741 769 708
287 434 -487
730 313 328
125 916 -361
490 562 -345
336 588 -920
100 551 146
865 413 59
320 794 173
356 33 -171
581 227 -981
25 62 282
178 137 -725
882 681 812
872 653 -532
774 760 -172
529 440 -82
113 134 13
517 129 719
174 567 -923
683 335 -355
148 568 -64
42 676 739
406 651 951
226 274 -190
85 469 329
825 50 -893
777 269 475
500 138 911
811 613 -72
209 216 664
790 877 -178
92 700 -469
321 166 90
837 529 119
653 296 -264
182 765 -941
87 782 -435
423 413 -167
730 743 893
190 725 -14
448 278 -138
199 606 699
295 872 -40
712 607 113
63 630 84
403 268 353
224 94 785
630 226 -254
198 695 -507
118 353 228
821 598 -747
807 409 -670
219 281 661
169 213 22
796 107 -101
723 697 -701
65 103 338
707 129 -88
109 374 396
778 382 -760
542 9 10
619 98 736
1 788 -571
662 562 -724
61 210 430
343 750 -354
413 489 399
907 342 456
598 182 -977
658 633 -33
133 128 753
265 764 698
136 264 -172
25 542 -154
329 647 546
825 506 -619
753 100 -667
579 132 806
648 858 -32
287 152 -407
653 416 987
711 186 -180
11 746 -502
378 182 224
708 127 945
833 612 -496
298 288 143
276 91 -913
468 816 680
725 843 -423
765 919 -34
72 247 -215
773 179 -609
496 330 -48
737 910 924
702 450 -151
834 371 289
562 443 -240
835 87 636
226 91 490
489 290 -283
433 912 720
808 448 158
426 35 -36
692 820 -62
399 830 -870
873 880 478
792 496 380
4 297 -426
486 711 -948
661 249 393
241 305 194
431 871 -200
268 54 353
560 165 561
832 666 -16
686 716 -424
913 850
878 622 953
53 806 270
46 405 -219
572 866 935
549 461 -799
795 670 816
102 363 347
415 141 -779
110 4 373
699 525 313
594 138 -293
150 70 -995
528 229 -733
786 349 446
360 175 788
576 43 -375
785 69 -723
109 6 102
139 612 -599
459 49 668
896 478 -242
570 37 244
434 524 266
834 903 58
458 117 -504
543 737 -91
367 709 711
262 196 995
687 122 650
382 383 -498
127 862 154
309 28 -241
406 597 -78
639 297 952
339 293 921
676 416 -965
533 704 -300
483 793 -402
348 640 971
800 468 -920
864 57 111
465 29 675
456 195 -999
236 872 -502
16 30 885
634 49 -106
347 913 723
569 452 -594
10 683 71
475 897 -822
433 790 712
29 454 538
568 94 -22
8 321 -610
626 164 -790
459 542 -340
720 719 528
276 637 396
760 365 -178
289 36 -60
159 621 916
878 657 -723
251 311 -912
808 579 -389
773 738 -221
193 161 -587
432 740 35
820 794 -362
278 17 664
378 611 -35
540 189 348
913 716 621
593 371 -463
775 157 -921
30 168 523
397 474 -723
591 709 304
173 883 485
614 488 34
81 352 -868
273 759 -289
679 80 278
896 824 679
829 208 -600
39 684 280
34 384 9
1 34 -493
56 309 614
728 618 32
68 267 894
9 751 -212
733 63 46
422 43 31
612 520 -474
490 158 638
752 481 -184
616 717 -151
175 738 -155
596 44 -300
432 252 -477
171 872 -608
881 287 429
908 576 -120
606 148 239
78 852 -589
534 538 -393
439 50 -616
909 137 776
783 864 -218
737 413 421
411 492 -479
302 101 -196
535 21 358
772 589 -185
259 859 -198
882 161 -621
41 673 341
497 332 -883
905 806 -922
393 259 550
662 477 -298
639 108 -881
503 446 641
229 279 -226
469 155 707
775 690 931
485 396 401
702 681 -54
502 328 -474
142 1 -964
832 323 895
132 172 692
172 602 670
286 836 -1000
210 417 523
879 520 -468
623 765 280
436 507 -805
490 843 -64
898 211 207
792 178 369
457 569 -734
314 92 -741
841 56 -397
384 184 -641
335 435 498
124 481 182
703 602 479
545 816 -105
705 519 912
199 811 508
74 852 342
48 497 -667
861 682 -754
357 378 186
686 98 290
809 503 -137
819 671 -618
15 591 880
344 435 -57
800 344 492
322 5 -382
786 347 -500
383 492 -431
319 320 602
627 183 607
476 301 -387
514 449 -205
609 790 -698
195 428 -528
141 607 -507
667 469 356
135 610 -333
101 165 -492
193 57 -762
511 119 733
750 612 918
369 536 457
906 704 951
666 751 -206
621 84 -101
478 133 937
477 508 516
618 505 323
64 809 334
708 87 494
47 622 -810
710 79 -418
10 872 -229
681 446 788
793 588 936
120 82 -911
728 68 -594
200 702 -608
293 191 691
562 701 321
538 656 964
908 665 -526
693 186 346
406 332 556
640 206 325
487 244 -225
666 771 906
739 34 609
818 910 279
600 368 63
187 610 339
130 328 802
330 846 226
609 518 -988
55 871 173
7 582 -557
569 109 -339
277 194 -511
340 587 111
874 740 -564
404 769 -464
153 609 -975
719 411 355
885 261 -588
409 339 -596
563 20 -774
16 254 986
349 217 156
32 385 -783
858 448 -689
907 772 669
284 95 404
271 900 628
384 129 -213
128 779 773
601 376 982
473 349 -930
491 118 53
824 788 353
543 807 742
649 375 896
784 316 547
48 782 65
288 497 -891
446 665 787
97 751 -813
588 548 994
124 464 343
296 603 795
272 796 -551
314 300 -232
828 496 339
347 24 157
201 706 -972
844 403 -555
442 432 860
195 524 722
784 815 115
909 889 772
82 777 -620
478 304 -715
366 232 324
170 505 247
432 235 450
335 542 605
210 487 -563
803 520 14
895 177 14
341 35 -712
150 652 460
890 113 534
646 740 490
746 59 -951
153 165 -618
453 420 568
573 322 138
229 188 -617
528 228 -986
403 728 -198
878 158 -981
853 505 -152
83 292 -843
149 297 -315
632 430 16
110 669 87
871 297 -148
485 642 45
375 772 -546
746 489 -922
528 492 -182
736 420 286
259 551 388
200 219 610
292 173 322
184 113 -963
218 756 74
430 279 -387
497 732 264
327 282 725
588 317 394
227 780 -998
586 568 -574
581 366 485
362 357 -391
410 280 -636
626 766 -785
795 722 -718
606 568 260
585 397 473
171 848 -902
395 740 309
446 693 -474
677 209 -583
498 297 -721
870 721 -698
489 493 283
50 121 -595
28 506 -123
249 553 -681
605 232 -886
844 15 913
691 718 912
806 595 -672
341 798 922
810 556 372
591 600 -825
885 39 -979
133 311 328
157 285 991
899 778 -439
223 383 136
708 338 -538
319 178 736
416 603 -811
313 883 795
165 799 139
438 805 724
520 909 148
755 359 -301
104 592 434
266 771 944
488 209 434
236 506 -309
83 360 -883
121 418 874
720 817 -153
17 156 364
185 541 -622
587 214 -109
34 404 -493
185 501 -78
480 130 -109
762 407 -8
816 885 -717
361 423 951
766 49 -971
72 203 742
656 273 -217
375 344 960
565 209 226
